datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Apr-21 00:00:00.0000,1.7654492908291046,-1.3964564291117427,-0.17226207300267918,0.007852412952494503,0.008580818736892542,-0.0012144564245801493,2.2575597397835763
A.D. 2025-Apr-26 00:00:00.0000,1.804140797785792,-1.3531089296514163,-0.17827844404430382,0.00762359874766343,0.008757073385391287,-0.0011919865820001015,2.2622137382105194
A.D. 2025-May-01 00:00:00.0000,1.8416795438241014,-1.3088968095458755,-0.18418090501404571,0.007391343800878301,0.008926659711910877,-0.001168896455402782,2.266917953070052
A.D. 2025-May-06 00:00:00.0000,1.8780488520789576,-1.2638535134350635,-0.1899664154047175,0.007155858562940112,0.009089537740202174,-0.0011452104125045123,2.2716690853200783
A.D. 2025-May-11 00:00:00.0000,1.9132330934173183,-1.2180126674911034,-0.19563205655415106,0.006917351633291904,0.009245674795900627,-0.001120952817278809,2.2764638432155255
A.D. 2025-May-16 00:00:00.0000,1.947217676557679,-1.171408043480823,-0.20117503153334254,0.006676029513498893,0.009395045276624695,-0.0010961479930261526,2.2812989452377117
A.D. 2025-May-21 00:00:00.0000,1.9799890370012867,-1.124073523993588,-0.20659266485485334,0.006432096378424133,0.009537630415959428,-0.0010708201874092486,2.286171122895326
A.D. 2025-May-26 00:00:00.0000,2.0115346248630632,-1.0760430688619846,-0.21188240201132758,0.0061857538648966565,0.009673418042529427,-0.0010449935394655895,2.291077123396546
A.D. 2025-May-31 00:00:00.0000,2.0418428916890443,-1.0273506827970098,-0.2170418088540211,0.005937200877599003,0.009802402335309093,-0.0010186920485989184,2.2960137121923263
A.D. 2025-Jun-05 00:00:00.0000,2.070903276345616,-0.9780303842538354,-0.22206857082122058,0.005686633411838048,0.009924583576258993,-0.0009919395455417347,2.3009776753913305
A.D. 2025-Jun-10 00:00:00.0000,2.0987061900640107,-0.9281161755389227,-0.2269604920263699,0.00543424439280682,0.010039967901315875,-0.0009647596652723007,2.3059658220474226
A.D. 2025-Jun-15 00:00:00.0000,2.125243000721424,-0.8776420141642785,-0.2317154942156185,0.005180223530895569,0.010148567050701263,-0.0009371758218617,2.310974986320995
A.D. 2025-Jun-20 00:00:00.0000,2.150506016437812,-0.8266417854499813,-0.23633161560436572,0.004924757192567368,0.010250398119449868,-0.0009092111852193422,2.3160020295158055
A.D. 2025-Jun-25 00:00:00.0000,2.174488468564897,-0.7751492763717579,-0.2408070096022009,0.004668028286276845,0.010345483308995308,-0.0008808886596989233,2.32104384199328
A.D. 2025-Jun-30 00:00:00.0000,2.197184494141229,-0.7231981506463622,-0.24513994343543422,0.004410216162879918,0.010433849680586854,-0.0008522308645211766,2.326097344966563
A.D. 2025-Jul-05 00:00:00.0000,2.218589117884328,-0.6708219250437998,-0.24932879667618346,0.004151496529957353,0.010515528911247912,-0.0008232601159648025,2.331159492176849
A.D. 2025-Jul-10 00:00:00.0000,2.238698233787988,-0.6180539469120419,-0.25337205968672605,0.0038920413794552747,0.01059055705292494,-0.0007939984112726868,2.3362272714547494
A.D. 2025-Jul-15 00:00:00.0000,2.257508586389801,-0.5649273728967796,-0.2572683319875536,0.003632018928031029,0.010658974295414918,-0.0007644674142168946,2.341297706169677
A.D. 2025-Jul-20 00:00:00.0000,2.275017751770884,-0.5114751488359821,-0.26101632055727475,0.0033715935694827778,0.010720824733600571,-0.000734688442262922,2.3463678565703834
A.D. 2025-Jul-25 00:00:00.0000,2.2912241183466566,-0.45772999080651117,-0.26461483807220876,0.0031109258386354047,0.0107761561394656,-0.000704682455271256,2.3514348210199496
A.D. 2025-Jul-30 00:00:00.0000,2.3061268675043745,-0.40372436729783084,-0.2680628010931979,0.0028501723860535075,0.010825019739307447,-0.0006744700456724197,2.356495737128651
A.D. 2025-Aug-04 00:00:00.0000,2.319725954139991,-0.3494904824858872,-0.27135922820684266,0.0025894859629539756,0.010867469996512672,-0.0006440714300502937,2.3615477827882128
