datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Jun-30 00:00:00.0000,3.0197163639767965,3.9834163066125727,-0.08398609497940816,-0.00610719094237575,0.00492006299249789,0.00011568802553740473,4.999334561199729
A.D. 2025-Jul-05 00:00:00.0000,2.989091338697071,4.007898485384192,-0.083405174897996,-0.00614275465093424,0.004872765668807402,0.00011667874674461716,5.000487348590987
A.D. 2025-Jul-10 00:00:00.0000,2.9582894641630744,4.032143537740018,-0.08281932016062767,-0.006177930343329567,0.004825213009124092,0.00011766187877779487,5.001651437526281
A.D. 2025-Jul-15 00:00:00.0000,2.9273126849367075,4.056150195753741,-0.08222856884966968,-0.006212716233176083,0.004777408516795141,0.00011863736716544325,5.002826751291667
A.D. 2025-Jul-20 00:00:00.0000,2.8961629544210434,4.079917209043696,-0.0816329593179382,-0.006247110570395895,0.004729355706257139,0.0001196051581996537,5.004013212538386
A.D. 2025-Jul-25 00:00:00.0000,2.864842234678713,4.1034433448272045,-0.08103253018487458,-0.006281111641249135,0.004681058102594683,0.00012056519893862125,5.005210743290812
A.D. 2025-Jul-30 00:00:00.0000,2.8333524962501473,4.126727387972713,-0.08042732033270908,-0.006314717768357997,0.0046325192411001016,0.00012151743720901883,5.006419264954438
A.D. 2025-Aug-04 00:00:00.0000,2.8016957179717252,4.149768141049735,-0.07981736890261264,-0.006347927310724603,0.0045837426668343915,0.00012246182160822848,5.007638698323893
A.D. 2025-Aug-09 00:00:00.0000,2.7698738867938375,4.172564424376598,-0.07920271529083818,-0.006380738663742727,0.004534731934189467,0.00012339830150643035,5.008868963590988
A.D. 2025-Aug-14 00:00:00.0000,2.737888997598916,4.195115076066005,-0.07858339914485162,-0.00641315025920344,0.004485490606451821,0.00012432682704854994,5.010109980352791
A.D. 2025-Aug-19 00:00:00.0000,2.705743053019441,4.217418952068426,-0.07795946035945359,-0.00644516056529471,0.0044360222553676805,0.00012524734915606456,5.011361667619734
A.D. 2025-Aug-24 00:00:00.0000,2.6734380632559747,4.239474926213304,-0.07733093907289247,-0.006476768086595013,0.004386330460709771,0.0001261598195286693,5.012623943823739
A.D. 2025-Aug-29 00:00:00.0000,2.6409760458952345,4.2612818902481155,-0.07669787566296941,-0.006507971364061016,0.004336418809845754,0.0001270641906458037,5.0138967268263706
A.D. 2025-Sep-03 00:00:00.0000,2.608359025728246,4.282838753875265,-0.07606031074313607,-0.006538768975009366,0.004286290897308456,0.00012796041576803972,5.015179933927015
A.D. 2025-Sep-08 00:00:00.0000,2.5755890345685994,4.304144444786844,-0.07541828515858578,-0.0065691595330926575,0.004235950324367949,0.00012884844893833194,5.016473481871076
A.D. 2025-Sep-13 00:00:00.0000,2.542668111070845,4.325197908697248,-0.07477183998233883,-0.006599141688269624,0.004185400698605596,0.00012972824498313088,5.017777286858194
A.D. 2025-Sep-18 00:00:00.0000,2.5095983005490443,4.345998109373674,-0.07412101651132239,-0.006628714126769619,0.0041346456334901294,0.00013059975951336015,5.0190912645504735
A.D. 2025-Sep-23 00:00:00.0000,2.4763816547955226,4.366544028664504,-0.0734658562624461,-0.006657875571051434,0.004083688747955854,0.0001314629489252588,5.020415330080751
A.D. 2025-Sep-28 00:00:00.0000,2.443020231899832,4.386834666525578,-0.07280640096867362,-0.006686624779756525,0.004032533665983055,0.0001323177704010894,5.021749398060849
A.D. 2025-Oct-03 00:00:00.0000,2.4095160960679696,4.406869041044385,-0.07214269257509096,-0.006714960547656705,0.003981184016180694,0.00013316418190971346,5.023093382589863
A.D. 2025-Oct-08 00:00:00.0000,2.375871317441866,4.426646188462163,-0.0714747732349724,-0.006742881705596361,0.0039296434313714716,0.00013400214220703451,5.024447197262455
A.D. 2025-Oct-13 00:00:00.0000,2.3420879719191805,4.44616516319394,-0.07080268530584444,-0.0067703871204292596,0.0038779155481793305,0.00013483161083631054,5.02581075517716
A.D. 2025-Oct-18 00:00:00.0000,2.30816814097342,4.465425037846511,-0.07012647134554846,-0.006797475694950021,0.003826004006619486,0.00013565254812833674,5.0271839689446995
A.D. 2025-Oct-23 00:00:00.0000,2.2741139114744193,4.484424903234377,-0.06944617410830292,-0.006824146367820302,0.0037739124496910443,0.00013646491520149964,5.0285667506963065
A.D. 2025-Oct-28 00:00:00.0000,2.2399273755092017,4.50316386839365,-0.06876183654076547,-0.006850398113489771,0.003721644522972296,0.00013726867396170376,5.029959012092053
A.D. 2025-Nov-02 00:00:00.0000,2.205610630203246,4.521641060593943,-0.06807350177809583,-0.006876229942111947,0.0036692038742187454,0.00013806378710217232,5.031360664329185
A.D. 2025-Nov-07 00:00:00.0000,2.1711657775421878,4.539855625348259,-0.06738121314001998,-0.006901640899454955,0.0036165941529639487,0.00013885021810312284,5.032771618150463
A.D. 2025-Nov-12 00:00:00.0000,2.136594924193982,4.557806726420885,-0.0666850141268962,-0.006926630066807281,0.0035638190101232358,0.00013962793123131924,5.034191783852504
A.D. 2025-Nov-17 00:00:00.0000,2.1019001813315454,4.575493545833321,-0.06598494841578377,-0.006951196560878598,0.0035108820976003682,0.00014039689153950147,5.035621071294125
A.D. 2025-Nov-22 00:00:00.0000,2.067083664455909,4.592915283868242,-0.06528105985651475,-0.006975339533695722,0.0034577870678972156,0.00014115706486569424,5.037059389904685
A.D. 2025-Nov-27 00:00:00.0000,2.0321474932199033,4.6100711590715235,-0.06457339246776951,-0.006999058172493781,0.0034045375737264956,0.000141908417832396,5.038506648692428
A.D. 2025-Dec-02 00:00:00.0000,1.9970937912523965,4.626960408252325,-0.06386199043315667,-0.007022351699602671,0.003351137267627654,0.0001426509178456498,5.039962756252815
A.D. 2025-Dec-07 00:00:00.0000,1.9619246859831172,4.64358228648128,-0.06314689809729793,-0.007045219372328864,0.003297589801585935,0.00014338453309399688,5.041427620776874
A.D. 2025-Dec-12 00:00:00.0000,1.9266423084680744,4.659936067086774,-0.062428159961918424,-0.0070676604828326505,0.0032438988266547033,0.0001441092325473152,5.042901150059515
A.D. 2025-Dec-17 00:00:00.0000,1.8912487932156052,4.676021041649349,-0.06170582068194319,-0.007089674358000888,0.0031900679925810776,0.0001448249859555438,5.044383251507857
A.D. 2025-Dec-22 00:00:00.0000,1.8557462780130696,4.6918365199942444,-0.06097992506160029,-0.007111260359315334,0.00313610094743492,0.00014553176384729432,5.0458738321495495
A.D. 2025-Dec-27 00:00:00.0000,1.8201369037542139,4.7073818301820864,-0.06025051805053116,-0.007132417882716631,0.003082001337241249,0.000146229537528352,5.04737279864107
A.D. 2026-Jan-01 00:00:00.0000,1.7844228142672252,4.722656318497759,-0.05951764473990867,-0.007153146358464038,0.00302777280561611,0.00014691827908006638,5.048880057276024
