datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Sep-08 00:00:00.0000,0.9269759013785127,2.564169012936502,-0.08926876952555826,-0.009933142797801558,0.002785277000815282,0.0019205331206593333,2.7280425146710723
A.D. 2025-Sep-13 00:00:00.0000,0.877144077582646,2.5776267011559777,-0.07965040072907348,-0.009999029599099783,0.0025974933874104655,0.001926701944675671,2.7239466458957784
A.D. 2025-Sep-18 00:00:00.0000,0.8269912229389591,2.5901409454705213,-0.07000288163857121,-0.010061545890719205,0.0024079090322827157,0.0019321918387229112,2.719861210366938
A.D. 2025-Sep-23 00:00:00.0000,0.776534328143703,2.6017028876345987,-0.060329627746748334,-0.010120636524670408,0.002216582433380858,0.0019369944961199778,2.715787757225491
A.D. 2025-Sep-28 00:00:00.0000,0.7257906579130032,2.6123039665931964,-0.05063409561276365,-0.010176247051604742,0.0020235739709016506,0.0019411017989818152,2.7117278448677076
A.D. 2025-Oct-03 00:00:00.0000,0.6747777473290592,2.6219359279203758,-0.040919781887771546,-0.01022832378533578,0.001828945917861572,0.0019445058304548026,2.707683040342777
A.D. 2025-Oct-08 00:00:00.0000,0.6235133978595334,2.6305908333052734,-0.031190222278675735,-0.01027681386903348,0.0016327624484840755,0.001947198887191058,2.7036549187249963
A.D. 2025-Oct-13 00:00:00.0000,0.5720156730419029,2.6382610700743263,-0.021448990448943325,-0.01032166534303593,0.0014350896442806634,0.0019491734920475824,2.699645062460358
A.D. 2025-Oct-18 00:00:00.0000,0.5203028938248345,2.6449393607378817,-0.011699696855392808,-0.010362827214216141,0.0012359954977038167,0.0019504224069948329,2.695655060687387
A.D. 2025-Oct-23 00:00:00.0000,0.46839363355898406,2.650618772548747,-0.0019459875199503759,-0.010400249526833803,0.0010355499132499407,0.0019509386462179172,2.691686508532121
A.D. 2025-Oct-28 00:00:00.0000,0.4163067126299855,2.655292727059625,0.00780845726454361,-0.01043388343479406,0.000833824705891041,0.0019507154893921715,2.687741006377173
A.D. 2025-Nov-02 00:00:00.0000,0.36406119272680487,2.6589550096657835,0.01755992429530132,-0.010463681275227421,0.0006308935967148739,0.0019497464951134544,2.6838201591048696
A.D. 2025-Nov-07 00:00:00.0000,0.31167637073908716,2.661599779118694,0.027304668888048677,-0.010489596643296692,0.00042683220565484074,0.0019480255144620155,2.679925575314519
A.D. 2025-Nov-12 00:00:00.0000,0.2591717722776116,2.6632215769958014,0.037038916373593106,-0.010511584468128528,0.00022171804119294915,0.0019455467046773445,2.6760588665138987
A.D. 2025-Nov-17 00:00:00.0000,0.20656714481250765,2.6638153371110067,0.046758863662993096,-0.010529601089758804,1.5630486921766943e-05,0.0019423045429199253,2.6722216462851414
A.D. 2025-Nov-22 00:00:00.0000,0.15388245042445578,2.663376394849871,0.05646068088170095,-0.01054360433697244,-0.00019134921514553333,0.001938293840094358,2.6684155294252347
A.D. 2025-Nov-27 00:00:00.0000,0.10113785816471779,2.6619004964130166,0.06614051307291856,-0.010553553605909845,-0.00039913798462416436,0.0019335097547068547,2.664642131061423
A.D. 2025-Dec-02 00:00:00.0000,0.04835373602050105,2.659383807950674,0.07579448197026774,-0.010559409939303497,-0.000607650926268487,0.0019279478067286723,2.6609030657418753
A.D. 2025-Dec-07 00:00:00.0000,-0.004449357517135544,2.65582292457081,0.08541868783973057,-0.01056113610619974,-0.0008168013570422593,0.001921603891435643,2.6571999465020366
A.D. 2025-Dec-12 00:00:00.0000,-0.0572506822848797,2.651214879202818,0.09500921139066298,-0.010558696682012368,-0.0010265008368404082,0.0019144742931925761,2.6535343839071643
A.D. 2025-Dec-17 00:00:00.0000,-0.11002932567952602,2.64555715129829,0.10456211575552492,-0.010552058128746282,-0.0012366592029480227,0.0019065556991499772,2.649907985071611
A.D. 2025-Dec-22 00:00:00.0000,-0.1627642122915275,2.6388476753499805,0.11407344853780463,-0.010541188875221326,-0.0014471846083152506,0.0018978452128192499,2.6463223526555084
A.D. 2025-Dec-27 00:00:00.0000,-0.2154341139392978,2.631084849209713,0.12353924392744249,-0.01052605939711849,-0.0016579835637190905,0.0018883403674913285,2.642779083839562
A.D. 2026-Jan-01 00:00:00.0000,-0.2680176601029156,2.622267542185624,0.1329555248828813,-0.010506642296662995,-0.0018689609838746912,0.0018780391394625378,2.639279769278762
