datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Mar-22 00:00:00.0000,0.4668066287619191,-0.5576409949526511,-0.034611125327993084,0.015375779710028143,0.01291021531196312,-0.0007125387966643571,0.7280589522176901
A.D. 2025-Mar-27 00:00:00.0000,0.5389731089082093,-0.4879596999107758,-0.037831242040235205,0.01344464520674618,0.014917802036241271,-0.0005734468321826901,0.7280301393057169
A.D. 2025-Apr-01 00:00:00.0000,0.600822782629601,-0.40893821445367984,-0.040327210220794614,0.0112554881449906,0.016640414189132813,-0.00042333153616623905,0.7279043640833133
A.D. 2025-Apr-06 00:00:00.0000,0.6511657518878942,-0.32208519393617635,-0.04205085247139893,0.008849122660682161,0.018045432763689116,-0.0002649984984298321,0.727683985517204
A.D. 2025-Apr-11 00:00:00.0000,0.6890265545371871,-0.22905852987237452,-0.042968429217509374,0.006270395229153439,0.019105869842672023,-0.00010140948572031079,0.7273731428050536
A.D. 2025-Apr-16 00:00:00.0000,0.7136625682488659,-0.13163593942335444,-0.043061300809482034,0.0035674713144758074,0.01980085879923331,6.436550222510025e-05,0.7269776870680702
A.D. 2025-Apr-21 00:00:00.0000,0.7245786960778418,-0.03168328713900444,-0.04232634364324755,0.0007910618039134085,0.020116069962671013,0.00022919863938851813,0.7265050838500748
A.D. 2025-Apr-26 00:00:00.0000,0.7215380397557439,0.06887896853031765,-0.040776108671822915,-0.0020064077341222872,0.020044043543094657,0.0003899568551205421,0.7259642871097575
A.D. 2025-May-01 00:00:00.0000,0.7045682852095425,0.16811076648262274,-0.03843871235795691,-0.004771680520932596,0.019584430071462752,0.0005435562004053731,0.7253655857140093
A.D. 2025-May-06 00:00:00.0000,0.6739635520591307,0.2640883825260425,-0.035357452404435524,-0.007451598197502457,0.018744127376372037,0.0006870174688481982,0.7247204238393684
A.D. 2025-May-11 00:00:00.0000,0.6302814983759167,0.35494077087453,-0.03159014366212166,-0.009994067272024384,0.0175373024098259,0.0008175223725372188,0.7240411971708446
A.D. 2025-May-16 00:00:00.0000,0.5743355267495667,0.43888570249110315,-0.027208173584564763,-0.012349049746955455,0.01598528626761063,0.0009324693827960693,0.7233410273499071
A.D. 2025-May-21 00:00:00.0000,0.5071820098847862,0.5142650389168664,-0.022295281540120275,-0.014469561657515173,0.014116331718381035,0.0010295281491973268,0.722633517754256
A.D. 2025-May-26 00:00:00.0000,0.43010254458980945,0.5795784314491411,-0.016946072199711504,-0.016312659545199587,0.011965224607025461,0.001106691223839779,0.7219324943695731
A.D. 2025-May-31 00:00:00.0000,0.34458135175639387,0.6335146999074194,-0.01126427999223019,-0.0178403914147028,0.00957274371323647,0.0011623216609115135,0.7212517362064335
A.D. 2025-Jun-05 00:00:00.0000,0.25227806473673314,0.6749801285921658,-0.005360809062857652,-0.019020685831346803,0.006984968017438017,0.001195194954137378,0.7206047003839321
A.D. 2025-Jun-10 00:00:00.0000,0.15499628556461897,0.7031229249382952,0.0006484190149221381,-0.01982815087305017,0.004252435738463263,0.0012045337363376213,0.7200042475984648
A.D. 2025-Jun-15 00:00:00.0000,0.054648432129031685,0.7173531234676239,0.006644769723835478,-0.020244753999957007,0.0014291657289206105,0.00119003371272337,0.7194623741708807
A.D. 2025-Jun-20 00:00:00.0000,-0.046782457516250195,0.7173572871777157,0.012509304912158296,-0.0202603548300793,-0.0014284415019039684,0.0011518794444013256,0.7189899571674259
A.D. 2025-Jun-25 00:00:00.0000,-0.14728316342231396,0.7031074617011236,0.018125243213230408,-0.01987306549389165,-0.0042627991674126925,0.0010907488453528822,0.7185965191740215
A.D. 2025-Jun-30 00:00:00.0000,-0.24485204815828127,0.6748639732479084,0.023380412999318943,-0.019089417730987542,-0.0070163958114289535,0.0010078056005521333,0.7182900191338298
A.D. 2025-Jul-05 00:00:00.0000,-0.337541141540038,0.63317182568445,0.02816963637168951,-0.017924322071713215,-0.009633087797543226,0.0009046791408879381,0.7180766752137578
A.D. 2025-Jul-10 00:00:00.0000,-0.4234974850155405,0.5788506386732403,0.0323969820685143,-0.016400812029725837,-0.012059383690760091,0.0007834322987714852,0.71796082494385
A.D. 2025-Jul-15 00:00:00.0000,-0.5010026607434911,0.512978268884738,0.03597782707988761,-0.014549574773424657,-0.014245679835649814,0.0006465172855111253,0.717944826892311
A.D. 2025-Jul-20 00:00:00.0000,-0.5685094600421402,0.4368684594954492,0.03884067125019978,-0.012408278677584041,-0.016147406923526064,0.000496721141367708,0.7180290069366968
A.D. 2025-Jul-25 00:00:00.0000,-0.624674719848611,0.3520430582676913,0.040928656090780155,-0.010020716843955085,-0.01772605009683104,0.0003371022738264885,0.7182116508257208
A.D. 2025-Jul-30 00:00:00.0000,-0.6683874712716029,0.26019952037240474,0.0422007481039537,-0.00743579348034074,-0.018950010030515812,0.00017092008378479052,0.7184890432674744
A.D. 2025-Aug-04 00:00:00.0000,-0.698791695330504,0.16317455882954363,0.04263255765588211,-0.0047063863673196685,-0.01979527913011288,1.5599543275390208e-06,0.7188555523082354
A.D. 2025-Aug-09 00:00:00.0000,-0.715303159068928,0.06290491512865656,0.042216776231721584,-0.0018881230754791973,-0.020245915003473232,-0.0001675439764686268,0.719303756362172
A.D. 2025-Aug-14 00:00:00.0000,-0.7176200001287292,-0.03861370986276107,0.040963227098312044,0.0009618891448637404,-0.020294302097305695,-0.00033298582601937475,0.7198246099908162
A.D. 2025-Aug-19 00:00:00.0000,-0.705726928443037,-0.13936850117272354,0.0388985363163388,0.003786339863193969,-0.01994120119721763,-0.0004914624477573427,0.7204076434743932
A.D. 2025-Aug-24 00:00:00.0000,-0.6798931089864177,-0.23737110714806925,0.03606544206798496,0.006528960515531552,-0.019195594753709813,-0.000639843302592127,0.721041190409727
A.D. 2025-Aug-29 00:00:00.0000,-0.6406639696385211,-0.33069796332639023,0.03252176988284289,0.009135704061814232,-0.018074343187708505,-0.0007752339662908472,0.7217126370360457
A.D. 2025-Sep-03 00:00:00.0000,-0.5888473351646311,-0.41752846780749164,0.028339109178783416,0.011555830600556594,-0.016601673054042806,-0.0008950319014686273,0.7224086867343208
A.D. 2025-Sep-08 00:00:00.0000,-0.5254944164474499,-0.49618022836715003,0.02360123236830619,0.013742876443549828,-0.014808521967686785,-0.0009969735338414697,0.7231156331522821
A.D. 2025-Sep-13 00:00:00.0000,-0.45187628036042066,-0.5651407324636721,0.01840230155699457,0.01565549066203405,-0.012731767459960486,-0.0010791720796297193,0.7238196356445022
A.D. 2025-Sep-18 00:00:00.0000,-0.36945648952666543,-0.6230949292491386,0.012844909666979078,0.017258129492606758,-0.010413367516704384,-0.0011401459476856554,0.7245069911420516
A.D. 2025-Sep-23 00:00:00.0000,-0.27986063437674535,-0.6689483498047795,0.007038002862154972,0.018521604828105186,-0.007899439667415362,-0.001178837865329141,0.7251643971297679
A.D. 2025-Sep-28 00:00:00.0000,-0.18484348591293914,-0.7018455214460071,0.0010947297268248122,0.01942348800989264,-0.005239303439092582,-0.001194625137363477,0.7257792010601015
A.D. 2025-Oct-03 00:00:00.0000,-0.0862544811665045,-0.7211835490698042,-0.00486973990082956,0.019948374090359648,-0.0024845081030573854,-0.001187321636823028,0.726339632222367
A.D. 2025-Oct-08 00:00:00.0000,0.013997780058147877,-0.7266208378760698,-0.010740386855033677,0.020088014565524576,0.000312135721134149,-0.001157172243710358,0.7268350127725506
A.D. 2025-Oct-13 00:00:00.0000,0.11398139331764609,-0.7180810158330154,-0.016404469479511956,0.01984132830309698,0.003097505552443448,-0.001104840499744978,0.727255945277391
A.D. 2025-Oct-18 00:00:00.0000,0.2117767795150131,-0.6957521809780878,-0.021753573375905694,0.019214301106652797,0.005819085944831631,-0.001031390242424567,0.7275944747124852
A.D. 2025-Oct-23 00:00:00.0000,0.3055115558788703,-0.6600816493586354,-0.026685555773485466,0.018219784215657096,0.00842584811106831,-0.0009382619325699251,0.7278442233627224
A.D. 2025-Oct-28 00:00:00.0000,0.3933941667983377,-0.6117664164362712,-0.03110635961072875,0.016877201235809,0.010869084047014088,-0.0008272443094055847,0.7280004974987774
A.D. 2025-Nov-02 00:00:00.0000,0.47374583784584723,-0.5517395711161188,-0.03493167535046161,0.01521217173593147,0.013103190733958932,-0.000700441909816983,0.7280603650484295
A.D. 2025-Nov-07 00:00:00.0000,0.5450304538172288,-0.4811529206202963,-0.038088430978730575,0.013256058252308809,0.015086401100051348,-0.0005602388868880661,0.7280227037559179
A.D. 2025-Nov-12 00:00:00.0000,0.6058819914846145,-0.4013560997230273,-0.04051609257344372,0.011045441918125174,0.016781458826909408,-0.0004092594692166517,0.7278882195417529
A.D. 2025-Nov-17 00:00:00.0000,0.6551291603461928,-0.3138724527908659,-0.04216775933883151,0.008621530578583541,0.018156233842871322,-0.0002503253273858129,0.7276594349587722
A.D. 2025-Nov-22 00:00:00.0000,0.6918169212409421,-0.22037199466737234,-0.0430110382011193,0.006029502234420125,0.01918427453896874,-8.641006612661943e-05,0.7273406478096149
A.D. 2025-Nov-27 00:00:00.0000,0.7152245653517038,-0.12264177921422625,-0.04302868410374164,0.0033177861249503115,0.019845291501760773,7.940895305272641e-05,0.7269378601689859
A.D. 2025-Dec-02 00:00:00.0000,0.7248800475825216,-0.022554034077356552,-0.04221899320986248,0.0005372838328680921,0.020125566033743502,0.00024400122906496734,0.7264586782632965
A.D. 2025-Dec-07 00:00:00.0000,0.7205702817965075,0.07796754204979073,-0.0405959375158329,-0.0022594664528933807,0.020018275108989857,0.0004042358827802357,0.725912183920599
A.D. 2025-Dec-12 00:00:00.0000,0.7023471244675995,0.1769828777462643,-0.03818903110551538,-0.005019177904878972,0.019523722892593007,0.0005570361613661323,0.725308778631579
A.D. 2025-Dec-17 00:00:00.0000,0.6705288015316165,0.27257152831769393,-0.03504292062565585,-0.007688748459567976,0.018649467755899967,0.0006994351412414233,0.724660001668952
A.D. 2025-Dec-22 00:00:00.0000,0.6256965740204053,0.36286902469535554,-0.031216695703669972,-0.010216230033133367,0.017410333069043018,0.0008286319131939888,0.7239783242023802
A.D. 2025-Dec-27 00:00:00.0000,0.5686864943325568,0.446102961416337,-0.026782919084516663,-0.012551820593459497,0.01582829016310037,0.0009420473418718917,0.7232769219153662
A.D. 2026-Jan-01 00:00:00.0000,0.5005761788202344,0.5206281575060363,-0.021826381294617808,-0.014648862482742251,0.013932202915704506,0.0010373782954096046,0.7225694292667075
