datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Aug-14 00:00:00.0000,-0.8166183821781389,1.4139709469350434,0.04968709520462146,-0.011588648396872915,-0.005812986018682351,0.0001633623876881092,1.633599776052108
A.D. 2025-Aug-19 00:00:00.0000,-0.8738541163457691,1.38371743633954,0.05046162225848365,-0.011302744610706798,-0.006286173500294947,0.0001464240760448425,1.637327497969014
A.D. 2025-Aug-24 00:00:00.0000,-0.9296173367642221,1.3511320263419804,0.051151112743892245,-0.010999745710899084,-0.006745673113023154,0.00012935181048280708,1.6408420343697103
A.D. 2025-Aug-29 00:00:00.0000,-0.9838241049912887,1.3162842273351172,0.05175495712227422,-0.010680265525920432,-0.007191060164323552,0.00011216958025622473,1.6441388664829517
A.D. 2025-Sep-03 00:00:00.0000,-1.036393536283232,1.2792456188244288,0.05227266428367502,-0.010344911688408006,-0.007621931394353904,9.490077354153991e-05,1.6472138133109715
A.D. 2025-Sep-08 00:00:00.0000,-1.0872477684560495,1.2400897467966498,0.0527038586323189,-0.009994285593864654,-0.00803790317870718,7.756821404576332e-05,1.65006302511073
A.D. 2025-Sep-13 00:00:00.0000,-1.1363119308683391,1.1988920298398458,0.053048277358366695,-0.009628982488674106,-0.008438609825347682,6.01941988236314e-05,1.652682977215512
A.D. 2025-Sep-18 00:00:00.0000,-1.1835141141442775,1.1557296735402702,0.053305767901145995,-0.009249591676369377,-0.008823701967140165,4.2800537002346274e-05,1.655070464231582
A.D. 2025-Sep-23 00:00:00.0000,-1.228785341202343,1.1106815926758038,0.053476285607714204,-0.00885669683205735,-0.009192845050784082,2.540858914853258e-05,1.6572225946399044
A.D. 2025-Sep-28 00:00:00.0000,-1.2720595401072508,1.0638283407228517,0.053559891589369274,-0.00845087641582419,-0.009545717922527648,8.039307043876539e-06,1.6591367858287247
A.D. 2025-Oct-03 00:00:00.0000,-1.3132735192188922,1.015252046192542,0.05355675077762672,-0.008032704176816678,-0.009882011510725196,-9.286726336162354e-06,1.6608107595790602
A.D. 2025-Oct-08 00:00:00.0000,-1.3523669450726015,0.9650363553122805,0.053467130180215254,-0.00760274974050858,-0.010201427605102968,-2.6549256822000504e-05,1.662242538021789
A.D. 2025-Oct-13 00:00:00.0000,-1.3892823233895335,0.9132663805696828,0.05329139733678942,-0.007161579272414781,-0.010503677732500416,-4.372831918878569e-05,1.6634304400820543
A.D. 2025-Oct-18 00:00:00.0000,-1.4239649835839965,0.8600286546371247,0.05303001897329741,-0.006709756212206053,-0.010788482128845365,-6.080419757814375e-05,1.664373078424012
A.D. 2025-Oct-23 00:00:00.0000,-1.4563630671059447,0.8054110891962125,0.052683559853260044,-0.006247842072801988,-0.01105556880719191,-7.77573863326135e-05,1.665069356906575
A.D. 2025-Oct-28 00:00:00.0000,-1.486427519931135,0.749502938182006,0.05225268182359601,-0.005776397299576993,-0.011304672721790787,-9.456855136180693e-05,1.6655184685586175
A.D. 2025-Nov-02 00:00:00.0000,-1.5141120894883888,0.6923947649665009,0.051738143052053986,-0.005295982185302905,-0.01153553502836525,-0.00011121849215156597,1.6657198940801499
A.D. 2025-Nov-07 00:00:00.0000,-1.5393733262925848,0.6341784129993772,0.051140797452769116,-0.004807157836870597,-0.011747902441024121,-0.0001276881045224998,1.665673400874136
A.D. 2025-Nov-12 00:00:00.0000,-1.5621705905331225,0.5749469794211207,0.05046159429593613,-0.004310487190180546,-0.011941526686551025,-0.00014395834424217325,1.6653790426119102
A.D. 2025-Nov-17 00:00:00.0000,-1.5824660638502652,0.5147947911590649,0.04970157799706939,-0.0038065360698672306,-0.01211616405715962,-0.00016001019159579376,1.6648371593335054
A.D. 2025-Nov-22 00:00:00.0000,-1.6002247665156308,0.4538173830104989,0.048861888080789125,-0.0032958742907228666,-0.012271575063192812,-0.0001758246170234408,1.6640483780825974
A.D. 2025-Nov-27 00:00:00.0000,-1.6154145802177573,0.3921114772085534,0.04794375931351971,-0.0027790767978100794,-0.012407524187665211,-0.0001913825479376435,1.66301361407413
A.D. 2025-Dec-02 00:00:00.0000,-1.6280062766387813,0.32977496395597156,0.04694852199889676,-0.002256724842298381,-0.012523779744996966,-0.00020666483684339966,1.6617340723910403
A.D. 2025-Dec-07 00:00:00.0000,-1.6379735519933736,0.2669068823989574,0.045877602429043866,-0.0017294071900225657,-0.012620113846759201,-0.00022165223089351218,1.6602112502047313
A.D. 2025-Dec-12 00:00:00.0000,-1.6452930676857973,0.20360740149797601,0.04473252348418294,-0.001197721359638971,-0.01269630247774112,-0.00023632534302538187,1.6584469395120733
A.D. 2025-Dec-17 00:00:00.0000,-1.649944497224852,0.13997780023457723,0.04351490537227336,-0.0006622748870438598,-0.012752125686151397,-0.00025066462484112133,1.6564432303796708
A.D. 2025-Dec-22 00:00:00.0000,-1.6519105795190523,0.0761204465729788,0.04222646649952125,-0.0001236866124122833,-0.012787367892275575,-0.0002646503414110364,1.6542025146838812
A.D. 2025-Dec-27 00:00:00.0000,-1.6511771786552216,0.01213877457226449,0.04086902446164947,0.0004174120141893895,-0.012801818320420223,-0.000278262548201145,1.6517274903325854
A.D. 2026-Jan-01 00:00:00.0000,-1.6477333502422074,-0.05186274098036204,0.039444497144759005,0.0009603756131742672,-0.012795271559476034,-0.0002914810703484495,1.6490211659519134
