datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Aug-29 00:00:00.0000,-1.791248437934345,2.707506064845455,-0.07606940289588948,-0.007235762021357502,-0.005969837787618111,-0.0005618920292723501,3.2472983558081157
A.D. 2025-Sep-03 00:00:00.0000,-1.8272321635721427,2.6773650526635255,-0.0788705323992712,-0.007157409607172262,-0.006086437202820142,-0.0005585370320882475,3.2424190916193174
A.D. 2025-Sep-08 00:00:00.0000,-1.8628193467731564,2.6466430173981714,-0.0816545453658751,-0.007077144867093852,-0.006202241856034308,-0.0005550453250673321,3.237511798439316
A.D. 2025-Sep-13 00:00:00.0000,-1.89800042356508,2.6153440106694865,-0.08442075692190837,-0.006994966934614044,-0.006317220556042279,-0.0005514163819618291,3.2325774184383036
A.D. 2025-Sep-18 00:00:00.0000,-1.9327658267162195,2.5834722410605644,-0.08716847961717762,-0.006910875375244559,-0.006431341708965332,-0.0005476496986407599,3.227616908043967
A.D. 2025-Sep-23 00:00:00.0000,-1.967105987937256,2.5510320761288754,-0.0898970235384195,-0.0068248702032389615,-0.006544573319110885,-0.0005437447941934608,3.222631237988311
A.D. 2025-Sep-28 00:00:00.0000,-2.0010113401674716,2.518028044412258,-0.09260569642822193,-0.006736951898656265,-0.00665688299028255,-0.0005397012120623702,3.2176213933488813
A.D. 2025-Oct-03 00:00:00.0000,-2.034472319947137,2.484464837427155,-0.09529380380968269,-0.006647121424760976,-0.006768237927575573,-0.0005355185212050743,3.2125883735840706
A.D. 2025-Oct-08 00:00:00.0000,-2.0674793698777303,2.4503473116566146,-0.09796064911695099,-0.00655538024575343,-0.006878604939679986,-0.0005311963172855407,3.2075331925621953
A.D. 2025-Oct-13 00:00:00.0000,-2.100022941171616,2.415680490525458,-0.10060553383179809,-0.0064617303448232894,-0.006987950441714251,-0.0005267342238944222,3.202456878584001
