datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Aug-04 00:00:00.0000,0.5832819530480732,0.7983118398623607,0.0,-0.014176752550677966,0.010084563090526076,0.0,0.9886959241425051
A.D. 2025-Aug-09 00:00:00.0000,0.5102553577985897,0.8456135272025066,0.0,-0.01501567061296823,0.00882334464093511,0.0,0.9876349363758002
A.D. 2025-Aug-14 00:00:00.0000,0.43331332204671774,0.886425740956697,0.0,-0.01574177299640041,0.007490423464126511,0.0,0.9866666252051864
A.D. 2025-Aug-19 00:00:00.0000,0.35303650410539,0.9204153052180432,0.0,-0.01634858181630269,0.006096049897737632,0.0,0.9857987154133335
A.D. 2025-Aug-24 00:00:00.0000,0.27003557268492323,0.9473019496661509,0.0,-0.01683058404377222,0.004651120502052245,0.0,0.9850381689846162
A.D. 2025-Aug-29 00:00:00.0000,0.1849461921763883,0.9668613014456897,0.0,-0.017183305972396118,0.003167080568572417,0.0,0.9843911164947591
A.D. 2025-Sep-03 00:00:00.0000,0.09842366268145494,0.9789273636899494,0.0,-0.017403376568068382,0.0016558164933216655,0.0,0.9838627956969341
A.D. 2025-Sep-08 00:00:00.0000,0.011137274480752343,0.98339443363308,0.0,-0.01748857809416382,0.00012953951418508592,0.0,0.9834574983106213
A.D. 2025-Sep-13 00:00:00.0000,-0.07623555590996303,0.9802184214900174,0.0,-0.0174378826471609,-0.0013993373994868376,0.0,0.9831785259113842
A.D. 2025-Sep-18 00:00:00.0000,-0.16301529485068503,0.9694175408526273,0.0,-0.017251473538106847,-0.0029183274742639355,0.0,0.9830281556842668
A.D. 2025-Sep-23 00:00:00.0000,-0.24852636813867818,0.9510723519902522,0.0,-0.016930750802894592,-0.004415000662632411,0.0,0.9830076166441805
A.D. 2025-Sep-28 00:00:00.0000,-0.3321032246622262,0.9253251508320627,0.0,-0.01647832050604395,-0.005877114446433471,0.0,0.9831170767479469
A.D. 2025-Oct-03 00:00:00.0000,-0.41309630610851195,0.8923787081849772,0.0,-0.01589796790318651,-0.007292742545319552,0.0,0.983355641130098
A.D. 2025-Oct-08 00:00:00.0000,-0.49087784302270343,0.8524943755178627,0.0,-0.015194614930046868,-0.008650399200973125,0.0,0.9837213614943068
A.D. 2025-Oct-13 00:00:00.0000,-0.5648474008331557,0.8059895850293137,0.0,-0.014374262873379038,-0.009939156824278197,0.0,0.9842112564910528
A.D. 2025-Oct-18 00:00:00.0000,-0.6344371046423012,0.7532347823374219,0.0,-0.013443921435787985,-0.01114875498119618,0.0,0.984821342716439
A.D. 2025-Oct-23 00:00:00.0000,-0.699116478441107,0.694649839645666,0.0,-0.01241152571712688,-0.012269698944946346,0.0,0.9855466757833665
A.D. 2025-Oct-28 00:00:00.0000,-0.7583968426773826,0.630700005361558,0.0,-0.011285842888314928,-0.013293346345328128,0.0,0.9863814007502838
A.D. 2025-Nov-02 00:00:00.0000,-0.8118352234836868,0.5618914526516787,0.0,-0.010076370520351147,-0.01421198078649132,0.0,0.9873188110493091
A.D. 2025-Nov-07 00:00:00.0000,-0.8590377370040486,0.488766494160389,0.0,-0.008793228647063956,-0.01501887166668994,0.0,0.9883514149384695
A.D. 2025-Nov-12 00:00:00.0000,-0.8996624227899186,0.41189853303057994,0.0,-0.007447047683585201,-0.01570831980175547,0.0,0.9894710084145821
A.D. 2025-Nov-17 00:00:00.0000,-0.9334215108078868,0.33188682145178267,0.0,-0.006048854296155238,-0.01627568881304103,0.0,0.9906687534651759
A.D. 2025-Nov-22 00:00:00.0000,-0.9600831168786492,0.24935109730469648,0.0,-0.004609957228371511,-0.016717422576747822,0.0,0.991935260509716
A.D. 2025-Nov-27 00:00:00.0000,-0.9794723710478584,0.16492616721578138,0.0,-0.00314183494274866,-0.017031049333331806,0.0,0.9932606738810319
A.D. 2025-Dec-02 00:00:00.0000,-0.9914719922211882,0.0792565006762698,0.0,-0.0016560267447532507,-0.01721517331420538,0.0,0.9946347592249627
A.D. 2025-Dec-07 00:00:00.0000,-0.9960223301791664,-0.00700910495056483,0.0,-0.00016402883075622302,-0.017269454952158838,0.0,0.996046991746747
A.D. 2025-Dec-12 00:00:00.0000,-0.9931209026815986,-0.09322273445619172,0.0,0.0013228035465470847,-0.017194580898677363,0.0,0.9974866443028713
A.D. 2025-Dec-17 00:00:00.0000,-0.9828214606949707,-0.17874239216728866,0.0,0.002793346860220817,-0.0169922251751867,0.0,0.9989428744228974
A.D. 2025-Dec-22 00:00:00.0000,-0.9652326188030789,-0.2629368257875361,0.0,0.004236792362130077,-0.016665002838187375,0.0,1.000404809442995
A.D. 2025-Dec-27 00:00:00.0000,-0.9405160906154695,-0.3451901027415623,0.0,0.0056427209794912055,-0.0162164175441703,0.0,1.001861629037332
A.D. 2026-Jan-01 00:00:00.0000,-0.9088845705370475,-0.42490591191827926,0.0,0.007001169859465754,-0.01565080436457119,0.0,1.003302644541226
