datetime_str,x,y,z,vx,vy,vz,r_AU
A.D. 2025-Aug-19 00:00:00.0000,-0.2155199916311521,0.24713541486349822,0.03994395834606539,-0.0269130313852173,-0.017365300459169015,0.0010488713766858,0.33033361905927383
A.D. 2025-Aug-24 00:00:00.0000,-0.3257713929831466,0.13973608362671908,0.041278947075700075,-0.01689985358999466,-0.024655980864892298,-0.00046459601924393767,0.3568713003663809
A.D. 2025-Aug-29 00:00:00.0000,-0.3840177056043148,0.009015660402342786,0.03594146875177828,-0.006521510037338437,-0.026912657191630638,-0.0016003626814640255,0.3858013342720935
A.D. 2025-Sep-03 00:00:00.0000,-0.3931568109372666,-0.12349695315306841,0.025955669567354598,0.0025919472741222273,-0.025622435412348637,-0.002330459388687308,0.41291339552882333
A.D. 2025-Sep-08 00:00:00.0000,-0.36104356763537476,-0.24347526157869342,0.013211837120036502,0.00995228184543901,-0.022076554951060916,-0.00271559520483357,0.4356686968004231
A.D. 2025-Sep-13 00:00:00.0000,-0.29659585132466,-0.341944788119986,-0.0007394412087077615,0.015538703510478966,-0.017128877170778423,-0.002823607588731035,0.45265426532699665
A.D. 2025-Sep-18 00:00:00.0000,-0.20844678485103652,-0.41330280940812664,-0.0146490878050076,0.019449977201342925,-0.011297858912510929,-0.0027058984424595633,0.46312403322749657
A.D. 2025-Sep-23 00:00:00.0000,-0.10475371087456976,-0.4539826779701592,-0.02747794922245729,0.02176411516790109,-0.004899122851049863,-0.0023953996545014876,0.46672116893539567
A.D. 2025-Sep-28 00:00:00.0000,0.00654493599634029,-0.4617056208788917,-0.03831213416547365,0.022485327422937063,0.0018534219107764155,-0.0019099692796334176,0.4633386840775032
A.D. 2025-Oct-03 00:00:00.0000,0.1172959041640464,-0.43517454483335244,-0.04629824146176195,0.021520615967900072,0.008768493113364327,-0.0012567056049078876,0.4530769700249928
A.D. 2025-Oct-08 00:00:00.0000,0.21860837575136363,-0.3741566798282334,-0.05060218702217997,0.01866650104135743,0.01559655031921506,-0.0004373369598666793,0.4362836512409836
A.D. 2025-Oct-13 00:00:00.0000,0.3002976223592746,-0.28003543615764176,-0.05040327631495133,0.013612367540807956,0.021917547175747776,0.0005423031010120291,0.41368949438185576
A.D. 2025-Oct-18 00:00:00.0000,0.35047019041036953,-0.15707173523895696,-0.04495920148910723,0.006006702369617122,0.02696448850878716,0.0016517915874483728,0.38668102381135255
A.D. 2025-Oct-23 00:00:00.0000,0.35584669560522114,-0.01472444686937804,-0.0338251671178556,-0.004281677657892653,0.029385626031044675,0.00279274397904629,0.3577538567776941
