datetime_str,x,y,z,vx,vy,vz
A.D. 2025-Mar-07 00:00:00.0000,2.542304942865782,-1.477490037963628,-0.5151173465991618,0.004740307594615049,0.008272247066359418,-0.0006115233051065193
A.D. 2025-Mar-12 00:00:00.0000,2.565651939556151,-1.435925386180557,-0.5181032014042073,0.00459827993353161,0.008353225905243025,-0.0005827919521936026
A.D. 2025-Mar-17 00:00:00.0000,2.588285655568753,-1.39396166934173,-0.5209450045176189,0.004455000293651055,0.008431870468638221,-0.0005539036391672053
A.D. 2025-Mar-22 00:00:00.0000,2.610199905712958,-1.351610598457689,-0.5236419863535151,0.0043104985994389,0.008508164850855449,-0.0005248644627324343
A.D. 2025-Mar-27 00:00:00.0000,2.631388655242176,-1.308883964511776,-0.5261934079602602,0.004164805123292609,0.008582093032215852,-0.0004956805764803604
A.D. 2025-Apr-01 00:00:00.0000,2.651846021613427,-1.265793638246932,-0.5285985612434234,0.004017950454206359,0.008653639154900434,-0.000466358165767091
A.D. 2025-Apr-06 00:00:00.0000,2.671566275776748,-1.222351569108501,-0.5308567690783349,0.003869965385178375,0.00872278759770882,-0.0004369034316550901
A.D. 2025-Apr-11 00:00:00.0000,2.690543843016186,-1.178569784072533,-0.5329673853742278,0.003720880850688061,0.008789522965622586,-0.0004073225864853955
A.D. 2025-Apr-16 00:00:00.0000,2.708773303593095,-1.134460386574992,-0.5349297951309535,0.003570727905810661,0.008853830065998713,-0.0003776218544340771
A.D. 2025-Apr-21 00:00:00.0000,2.726249393339711,-1.090035555549863,-0.5367434145028374,0.003419537724293907,0.008915693889631867,-0.0003478074734782794
A.D. 2025-Apr-26 00:00:00.0000,2.742967004263099,-1.04530754454798,-0.538407690873223,0.003267341603353493,0.008975099596936108,-0.0003178856976256992
A.D. 2025-May-01 00:00:00.0000,2.758921185178973,-1.000288680919485,-0.5399221029404161,0.003114170970454833,0.009032032505611349,-0.000287862799268466
A.D. 2025-May-06 00:00:00.0000,2.774107142383065,-0.9549913650637539,-0.5412861608163625,0.00296005739187174,0.009086478075127769,-0.0002577450720209193
A.D. 2025-May-11 00:00:00.0000,2.788520240378828,-0.9094280697763288,-0.5424994061424805,0.002805032588187925,0.009138421882508478,-0.0002275388349591882
A.D. 2025-May-16 00:00:00.0000,2.802156002730701,-0.8636113397466472,-0.5435614122336324,0.002649128473251529,0.009187849586599123,-0.0001972504399904808
A.D. 2025-May-21 00:00:00.0000,2.815010113241798,-0.8175537912314533,-0.5444717842706404,0.002492377252342572,0.009234746901333494,-0.000166886283935329
A.D. 2025-May-26 00:00:00.0000,2.827078417836256,-0.7712681116564243,-0.5452301595560648,0.002334811601741895,0.009279099677611105,-0.0001364528192154979
A.D. 2025-May-31 00:00:00.0000,2.838356927253143,-0.724767058177628,-0.545836207764084,0.002176464753328892,0.00932089425293369,-0.0001059565340091798
A.D. 2025-Jun-05 00:00:00.0000,2.848841818991589,-0.6780634541815669,-0.5462896309583495,0.002017370055653276,0.009360117812326239,-7.540388358043901e-05
A.D. 2025-Jun-10 00:00:00.0000,2.858529436132419,-0.6311701856855881,-0.546590163320882,0.001857560340316842,0.009396757977935127,-4.480126687402155e-05
A.D. 2025-Jun-15 00:00:00.0000,2.867416284912156,-0.584100201186851,-0.5467375710542529,0.001697068149536115,0.009430802060913094,-1.415510970016465e-05
A.D. 2025-Jun-20 00:00:00.0000,2.875499034942089,-0.5368665135645501,-0.546731652699977,0.001535926365703122,0.009462237053680659,1.652807574025028e-05
A.D. 2025-Jun-25 00:00:00.0000,2.882774521563788,-0.4894822007510243,-0.5465722395579649,0.00137416839249048,0.009491049994426008,4.724170289395305e-05
A.D. 2025-Jun-30 00:00:00.0000,2.889239748241687,-0.4419604049281185,-0.5462591959945178,0.001211828054600242,0.009517228159651876,7.797913466267104e-05
A.D. 2025-Jul-05 00:00:00.0000,2.894891888398404,-0.3943143312149823,-0.5457924196631841,0.001048939498976418,0.009540759097146304,0.0001087336940706882
A.D. 2025-Jul-10 00:00:00.0000,2.899728286893022,-0.3465572463416387,-0.5451718416970218,0.000885537148979452,0.009561630611633808,0.0001394986662569978
A.D. 2025-Jul-15 00:00:00.0000,2.903746461358507,-0.2987024774079948,-0.5443974269000122,0.0007216556898215175,0.00957983074814421,0.0001702672974502303
A.D. 2025-Jul-20 00:00:00.0000,2.90694410350348,-0.2507634107116932,-0.5434691739458286,0.0005573300667565863,0.00959534778116963,0.0002010327932420533
A.D. 2025-Jul-25 00:00:00.0000,2.909319080417802,-0.2027534906193367,-0.5423871155856452,0.0003925954876163515,0.009608170207553458,0.0002317883167158604
A.D. 2025-Jul-30 00:00:00.0000,2.910869435895579,-0.1546862184724407,-0.5411513188658721,0.000227487427157087,0.00961828673893614,0.0002625269862858184
A.D. 2025-Aug-04 00:00:00.0000,2.911593391786918,-0.1065751515427634,-0.5397618853585485,6.204163492933076e-05,0.009625686288616798,0.0002932418726528633
A.D. 2025-Aug-09 00:00:00.0000,2.911489349413803,-0.05843390207904677,-0.5382189514115584,-0.0001037058445438971,0.009630357947379568,0.0003239259936435423
A.D. 2025-Aug-14 00:00:00.0000,2.910555891162904,-0.01027613650206976,-0.5365226884339989,-0.0002697186154351463,0.009632290950526968,0.0003545723049715439
A.D. 2025-Aug-19 00:00:00.0000,2.908791782534522,0.03788442528836251,-0.534673303239402,-0.0004359597982631125,0.009631474680383393,0.0003851736869445409
A.D. 2025-Aug-24 00:00:00.0000,2.906195975031316,0.08603401098621084,-0.5326710384415655,-0.0006023918478282426,0.009627898847259985,0.0004157229412680138
A.D. 2025-Aug-29 00:00:00.0000,2.902767609492154,0.1341587985566771,-0.5305161727663799,-0.0007689766390017027,0.009621553926287656,0.0004462128333601424
A.D. 2025-Sep-03 00:00:00.0000,2.89850601754123,0.1822449206998866,-0.5282090210512062,-0.0009356761097705316,0.009612431280450523,0.0004766361600719471
A.D. 2025-Sep-08 00:00:00.0000,2.89341071998384,0.2302784677588874,-0.525749934098033,-0.001102452621947059,0.009600522458740992,0.0005069857240700596
A.D. 2025-Sep-13 00:00:00.0000,2.887481425801149,0.2782454870564153,-0.5231392988799592,-0.001269268424271931,0.009585818696562097,0.0005372542425109973
A.D. 2025-Sep-18 00:00:00.0000,2.880718034137424,0.326131981754489,-0.5203775390670962,-0.001436085167957638,0.009568311161963768,0.0005674343215950718
A.D. 2025-Sep-23 00:00:00.0000,2.873120637467662,0.3739239114090656,-0.5174651155276834,-0.001602863887586151,0.0095479912799647,0.0005975184802574255
A.D. 2025-Sep-28 00:00:00.0000,2.864689524387332,0.4216071936166937,-0.5144025267104956,-0.001769565117751026,0.009524850848253602,0.0006274991693030459
A.D. 2025-Oct-03 00:00:00.0000,2.855425181902442,0.4691677059198091,-0.5111903089653,-0.001936148967359227,0.009498882045721116,0.000657368777929764
A.D. 2025-Oct-08 00:00:00.0000,2.845328297474597,0.516591287681425,-0.5078290368482397,-0.002102575147382411,0.009470077419655294,0.0006871196342540237
A.D. 2025-Oct-13 00:00:00.0000,2.834399760992618,0.5638637419018484,-0.504319323430091,-0.002268802975791167,0.009438429876749059,0.0007167440040482395
A.D. 2025-Oct-18 00:00:00.0000,2.822640666744829,0.6109708370061818,-0.500661820611947,-0.002434791373879476,0.009403932680081382,0.0007462340891422393
A.D. 2025-Oct-23 00:00:00.0000,2.810052315417946,0.6578983086254546,-0.4968572194490757,-0.002600498859799113,0.009366579448931236,0.0007755820257402033
A.D. 2025-Oct-28 00:00:00.0000,2.796636216132293,0.7046318613749425,-0.4929062504839058,-0.002765883540338924,0.009326364157026434,0.0008047798823688287
A.D. 2025-Nov-02 00:00:00.0000,2.782394088528999,0.7511571706088347,-0.488809684091716,-0.00293090309713046,0.00928328112389248,0.0008338196566579104
A.D. 2025-Nov-07 00:00:00.0000,2.767327864965401,0.7974598841045981,-0.4845683308484708,-0.003095514753578135,0.009237324995245136,0.0008626932693611927
A.D. 2025-Nov-12 00:00:00.0000,2.751439692986765,0.8435256236400965,-0.4801830419396973,-0.003259675190351374,0.009188490725220714,0.0008913925537292018
A.D. 2025-Nov-17 00:00:00.0000,2.734731938428626,0.8893399866289227,-0.4756547096296598,-0.003423340376973387,0.00913677364000141,0.0009199092438142454
A.D. 2025-Nov-22 00:00:00.0000,2.717207189391531,0.9348885486295817,-0.4709842677462656,-0.003586465438767506,0.009082169748888858,0.0009482349862927191
A.D. 2025-Nov-27 00:00:00.0000,2.698868259923154,0.980156867929845,-0.4661726919764174,-0.003749004981165647,0.009024676178526425,0.0009763614043233215
A.D. 2025-Dec-02 00:00:00.0000,2.679718190833145,1.025130490988681,-0.4612209998354254,-0.003910913779040029,0.008964290952344243,0.001004280141248233
A.D. 2025-Dec-07 00:00:00.0000,2.659760248499999,1.069794954942231,-0.4561302507000307,-0.004072146736738877,0.008901012216783135,0.001031982792078221
A.D. 2025-Dec-12 00:00:00.0000,2.638997925838804,1.114135787500069,-0.4509015462608958,-0.004232658242980049,0.008834838100244529,0.001059460831232374
A.D. 2025-Dec-17 00:00:00.0000,2.617434945780657,1.158138507748728,-0.4455360311389013,-0.004392401899488267,0.008765767087221,0.001086705616750195
A.D. 2025-Dec-22 00:00:00.0000,2.595075265068087,1.201788628663929,-0.4400348933980359,-0.00455133060196283,0.008693798272122525,0.001113708417027033
A.D. 2025-Dec-27 00:00:00.0000,2.571923077484749,1.245071660389246,-0.4343993649508924,-0.004709396652540262,0.00861893143165477,0.001140460425625911
