datetime_str,x,y,z,vx,vy,vz
A.D. 2025-Jan-01 00:00:00.0000,2.685828740251101,2.187408789003041,0.208487749169388,-0.005261658353720741,0.006973460141775722,-0.0002369946050713175
A.D. 2025-Jan-06 00:00:00.0000,2.65928338654302,2.222081650513725,0.2072843386564662,-0.005356306007653864,0.006895497064916262,-0.0002443609134041742
A.D. 2025-Jan-11 00:00:00.0000,2.632267458729532,2.256361896070457,0.2060442275259299,-0.005449886531422242,0.00681641583902936,-0.0002516747274312694
A.D. 2025-Jan-16 00:00:00.0000,2.604786314353826,2.290243966105458,0.2047676801185522,-0.005542391183428738,0.006736228933316195,-0.0002589352996600753
A.D. 2025-Jan-21 00:00:00.0000,2.576845354428915,2.323722363354599,0.2034549645094372,-0.00563381131859428,0.006654948796981541,-0.0002661418838755169
A.D. 2025-Jan-26 00:00:00.0000,2.548450022942579,2.356791652715681,0.2021063525010438,-0.005724138392297599,0.006572587843247019,-0.0002732937354068578
A.D. 2025-Jan-31 00:00:00.0000,2.519605806354099,2.389446461034455,0.2007221196145337,-0.005813363960400798,0.006489158435810734,-0.0002803901115239525
A.D. 2025-Feb-05 00:00:00.0000,2.490318233095869,2.421681476820519,0.199302545078525,-0.005901479677237513,0.006404672873564974,-0.0002874302721439365
A.D. 2025-Feb-10 00:00:00.0000,2.460592873094354,2.453491449871981,0.1978479118122808,-0.00598847728897617,0.006319143368468992,-0.0002944134815135499
A.D. 2025-Feb-15 00:00:00.0000,2.430435337355633,2.484871190761686,0.1963585063953178,-0.006074348611501051,0.006232582011810439,-0.0003013390122658308
A.D. 2025-Feb-20 00:00:00.0000,2.399851277753614,2.51581557013325,0.1948346190065117,-0.00615908546501384,0.006145000735413875,-0.0003082061538697773
A.D. 2025-Feb-25 00:00:00.0000,2.368846387339467,2.546319517893765,0.1932765433105066,-0.006242679526494689,0.006056411327105309,-0.0003150142241958759
A.D. 2025-Mar-02 00:00:00.0000,2.337426401517995,2.576378022938252,0.191684576311502,-0.006325122163130199,0.005966825658515747,-0.0003217625655101924
A.D. 2025-Mar-07 00:00:00.0000,2.305597099371851,2.605986134668516,0.1900590183433054,-0.00640640462325943,0.005876256124548759,-0.0003284504904443092
A.D. 2025-Mar-12 00:00:00.0000,2.273364302595331,2.635138965893217,0.1884001733943504,-0.006486518727227259,0.005784715603421897,-0.0003350772213595507
A.D. 2025-Mar-17 00:00:00.0000,2.240733871737104,2.663831693404853,0.18670834949229,-0.006565457051385152,0.005692216678903129,-0.0003416419365168711
A.D. 2025-Mar-22 00:00:00.0000,2.207711703832143,2.692059555261911,0.1849838586944584,-0.006643212315074237,0.005598771291858079,-0.0003481438542837937
A.D. 2025-Mar-27 00:00:00.0000,2.174303732885172,2.71981784823575,0.1832270168325847,-0.006719776992375508,0.005504391051476488,-0.0003545822428783893
A.D. 2025-Apr-01 00:00:00.0000,2.1405159311079,2.747101926952397,0.1814381433288458,-0.006795143347117027,0.005409087517878705,-0.0003609563937078543
A.D. 2025-Apr-06 00:00:00.0000,2.106354309666596,2.773907203911423,0.1796175611301238,-0.006869303549577585,0.005312872283368294,-0.000367265603733586
A.D. 2025-Apr-11 00:00:00.0000,2.07182491895984,2.800229149651221,0.1777655966986213,-0.00694224974344076,0.005215756968256525,-0.000373509169436817
A.D. 2025-Apr-16 00:00:00.0000,2.036933848675762,2.82606329284405,0.1758825800180096,-0.007013974071376018,0.00511775320306194,-0.0003796863857460525
A.D. 2025-Apr-21 00:00:00.0000,2.001687227775439,2.851405220311535,0.1739688446006225,-0.00708446868190927,0.005018872615300118,-0.0003857965463554731
A.D. 2025-Apr-26 00:00:00.0000,1.966091224461303,2.876250576987334,0.1720247274922467,-0.007153725729830711,0.004919126821101677,-0.0003918389442880323
A.D. 2025-May-01 00:00:00.0000,1.930152046148736,2.90059506584265,0.1700505692738951,-0.007221737374881355,0.004818527418024202,-0.0003978128725615501
A.D. 2025-May-06 00:00:00.0000,1.893875939447218,2.924434447769297,0.1680467140593478,-0.007288495778926893,0.004717085974408215,-0.0004037176253143241
A.D. 2025-May-11 00:00:00.0000,1.85726919016853,2.947764541389486,0.1660135094841559,-0.007353993096417938,0.004614814009783579,-0.0004095525003114903
A.D. 2025-May-16 00:00:00.0000,1.820338123430357,2.970581222737345,0.1639513066751868,-0.007418221441526845,0.004511722963521406,-0.0004153168045797346
A.D. 2025-May-21 00:00:00.0000,1.783089104053775,2.992880424785925,0.161860460180231,-0.007481172796078318,0.004407824172166272,-0.0004210098647874311
A.D. 2025-May-26 00:00:00.0000,1.745528537634945,3.014658137065213,0.1597413278427405,-0.007542838836093541,0.004303128954903527,-0.0004266310362729042
A.D. 2025-May-31 00:00:00.0000,1.707662872397209,3.035910406336757,0.1575942706907728,-0.007603210853613892,0.004197648966174914,-0.0004321796815232487
A.D. 2025-Jun-05 00:00:00.0000,1.669498600260506,3.056633339343205,0.1554196530665819,-0.007662280202831379,0.004091396559064191,-0.0004376550997140856
A.D. 2025-Jun-10 00:00:00.0000,1.631042254749164,3.076823105669333,0.1532178430544701,-0.007720038941690687,0.003984384377268326,-0.0004430565013856378
A.D. 2025-Jun-15 00:00:00.0000,1.592300407611688,3.09647593716707,0.1509892127450659,-0.007776479612325966,0.003876624609623922,-0.0004483830896832248
A.D. 2025-Jun-20 00:00:00.0000,1.55327966804683,3.115588125340446,0.1487341380929281,-0.007831594619034899,0.003768128984907225,-0.0004536341180204253
A.D. 2025-Jun-25 00:00:00.0000,1.5139866840289,3.134156019973154,0.1464529986821868,-0.007885376054589988,0.003658909138374206,-0.0004588088762594079
A.D. 2025-Jun-30 00:00:00.0000,1.474428143632774,3.152176029239914,0.1441461776124,-0.007937815808027916,0.003548976805908212,-0.0004639066651794661
A.D. 2025-Jul-05 00:00:00.0000,1.434610775763805,3.169644620333514,0.1418140614799981,-0.007988905671002144,0.003438343858246369,-0.000468926784161198
A.D. 2025-Jul-10 00:00:00.0000,1.394541350493091,3.186558320111418,0.1394570403963136,-0.008038637391079231,0.003327022287486744,-0.0004738685276467957
A.D. 2025-Jul-15 00:00:00.0000,1.354226679214772,3.202913715659953,0.1370755080139494,-0.008087002693683466,0.003215024190788822,-0.0004787311847126953
A.D. 2025-Jul-20 00:00:00.0000,1.313673614730774,3.218707454789782,0.1346698615529032,-0.008133993291319367,0.003102361759242882,-0.0004835140393951398
A.D. 2025-Jul-25 00:00:00.0000,1.272889051301853,3.23393624648498,0.1322405018246619,-0.008179600888658971,0.002989047269841229,-0.0004882163711463678
A.D. 2025-Jul-30 00:00:00.0000,1.231879924677074,3.248596861311367,0.1297878332536094,-0.00822381718618156,0.002875093076451785,-0.0004928374555064746
A.D. 2025-Aug-04 00:00:00.0000,1.190653212111051,3.262686131766961,0.1273122638934833,-0.00826663388072281,0.002760511594777743,-0.0004973765655522476
A.D. 2025-Aug-09 00:00:00.0000,1.149215932402168,3.276200952530717,0.1248142054322457,-0.008308042654109773,0.002645315275980353,-0.0005018329753626338
A.D. 2025-Aug-14 00:00:00.0000,1.107575146063003,3.289138280551401,0.1222940731704408,-0.008348035125874792,0.002529516571310749,-0.0005062059675090423
A.D. 2025-Aug-19 00:00:00.0000,1.065737955901691,3.301495135012052,0.1197522859503833,-0.008386602729879775,0.002413127932005473,-0.0005104948446408697
A.D. 2025-Aug-24 00:00:00.0000,1.02371150839893,3.313268597660285,0.1171892660409695,-0.00842373654091624,0.002296161987223544,-0.0005146989311076175
A.D. 2025-Aug-29 00:00:00.0000,0.9815029954873129,3.324455814726147,0.1146054391140301,-0.00845942736904565,0.002178631976986228,-0.0005188175291820523
A.D. 2025-Sep-03 00:00:00.0000,0.93911965440191,3.335054000604154,0.1120012345405053,-0.008493666411814685,0.002060551870335845,-0.0005228498498278386
A.D. 2025-Sep-08 00:00:00.0000,0.8965687644293708,3.345060439953992,0.1093770858406821,-0.008526445624986657,0.001941935658247307,-0.0005267950367035287
A.D. 2025-Sep-13 00:00:00.0000,0.8538576442055178,3.354472486204378,0.1067334307890962,-0.008557757195649652,0.001822796849071846,-0.0005306522559412731
A.D. 2025-Sep-18 00:00:00.0000,0.8109936519568742,3.363287559555222,0.1040707112072929,-0.008587593067148501,0.00170314870981627,-0.0005344207202306729
A.D. 2025-Sep-23 00:00:00.0000,0.7679841868767892,3.371503146648934,0.1013893727877825,-0.008615944928978972,0.001583004585008362,-0.0005380996639166621
A.D. 2025-Sep-28 00:00:00.0000,0.7248366900790794,3.379116801305022,0.09868986504249638,-0.008642804342290592,0.001462378006386283,-0.0005416883227550108
