datetime_str,x,y,z,vx,vy,vz
A.D. 2025-Apr-01 00:00:00.0000,-1.429402954796296,0.8518015219424847,0.05290327243223733,-0.006638408818840312,-0.01082610595952366,-6.408539863674562e-05
A.D. 2025-Apr-06 00:00:00.0000,-1.461440816145627,0.7970030009960909,0.05254054170220361,-0.006175117724617585,-0.01109032236668297,-8.098411504150837e-05
A.D. 2025-Apr-11 00:00:00.0000,-1.491138418207846,0.7409283159710882,0.05209367519587275,-0.005702398292969972,-0.01133652841065836,-9.773650524971891e-05
A.D. 2025-Apr-16 00:00:00.0000,-1.5184500166986,0.6836681615851554,0.05156345222180297,-0.005220809511253723,-0.01156446781358484,-0.0001143235300433747
A.D. 2025-Apr-21 00:00:00.0000,-1.543332664339303,0.6253145006513546,0.05095074724275427,-0.004730911367171172,-0.01177388962961608,-0.0001307261637119288
A.D. 2025-Apr-26 00:00:00.0000,-1.565746217677653,0.5659605387586578,0.05025652951684826,-0.004233265663682658,-0.01196454756580115,-0.0001469254624964612
A.D. 2025-May-01 00:00:00.0000,-1.585653349197607,0.5057007013504978,0.04948186292507486,-0.003728437077743317,-0.01213619984266934,-0.000162902551865445
A.D. 2025-May-06 00:00:00.0000,-1.603019564890726,0.4446306126992917,0.04862790596002698,-0.003216994506877391,-0.01228860877123719,-0.000178638470340312
A.D. 2025-May-11 00:00:00.0000,-1.617813227485262,0.3828470761997838,0.04769591187106688,-0.002699512033566196,-0.01242154033918197,-0.0001941142232327334
A.D. 2025-May-16 00:00:00.0000,-1.630005585475323,0.3204480554376901,0.0466872289631844,-0.002176570011736809,-0.01253476439127984,-0.0002093108072567789
A.D. 2025-May-21 00:00:00.0000,-1.639570807885964,0.2575326554893488,0.04560330100448132,-0.001648756445528534,-0.01262805459270982,-0.00022420906217124
A.D. 2025-May-26 00:00:00.0000,-1.646486024553802,0.1942011041106095,0.04444566772083589,-0.001116667930152036,-0.01270118819501317,-0.000238789711225845
A.D. 2025-May-31 00:00:00.0000,-1.650731371984123,0.1305547332380405,0.04321596545540197,-0.0005809107273180537,-0.01275394614018513,-0.0002530333898673977
A.D. 2025-Jun-05 00:00:00.0000,-1.65229004643341,0.06669596125550113,0.04191592819454751,-4.210276196847425e-05,-0.01278611304513447,-0.0002669204227166631
A.D. 2025-Jun-10 00:00:00.0000,-1.651148366696896,0.002728273409544838,0.04054738900403299,0.0004991245053400915,-0.01279747779433425,-0.0002804308084603716
A.D. 2025-Jun-15 00:00:00.0000,-1.647295844853215,-0.06124380379910691,0.0391122814197338,0.001042125132719072,-0.01278783507863936,-0.0002935443809115914
A.D. 2025-Jun-20 00:00:00.0000,-1.640725261115538,-0.1251147334846939,0.03761264052411108,0.001586237729971213,-0.01275698619857609,-0.0003062407287721459
A.D. 2025-Jun-25 00:00:00.0000,-1.631432743314384,-0.1887780019444402,0.0360506040034571,0.002130784320054721,-0.01270473927231232,-0.0003184991707347992
A.D. 2025-Jun-30 00:00:00.0000,-1.619417853122614,-0.2521261553969198,0.03442841340383853,0.002675069102805158,-0.01263091020758053,-0.0003302988355222435
A.D. 2025-Jul-05 00:00:00.0000,-1.604683679534673,-0.3150508415950045,0.03274841553488032,0.003218376803238444,-0.01253532396961302,-0.0003416185342613985
